addressString,fullAddress,score,precision,faults,X,Y,Cultivar,Blooming
NB Rupert St FS Graveley St Hastings-Sunrise,"Hastings-Sunrise in Vancouver, BC",46,LOCALITY(68),"[LOCALITY_INITIAL_GARBAGE.notAllowed:20, LOCALITY.partialMatch:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0344445,49.2830555,Kanzan,04/10-04/25
2385 Slocan St,"2385 Slocan St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0498288,49.2632223,Kanzan,04/10-04/25
786 Slocan St,"786 Slocan St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0488958,49.2776721,Kanzan,04/10-04/25
2542-2548 Oxford St,"UNIT 2542 -- 2548 Oxford St, Vancouver, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-123.0533506,49.2854232,Kanzan,04/10-04/25
2272 Dundas St,"2272 Dundas St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0583535,49.2845598,Kanzan,04/10-04/25
379 N Renfrew St,"379 N Renfrew St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0443497,49.2884108,Kanzan,04/10-04/25
3249b E 3rd Ave,"3249B E 3rd Ave, Vancouver, BC",87,BLOCK(99),"[LOCALITY.missing:10, CIVIC_NUMBER_SUFFIX.notMatched:1, PROVINCE.missing:1]",-123.0351608,49.2675928,Kanzan,04/10-04/25
1777 Lillooet St,"1777 Lillooet St, Vancouver, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0390092,49.2686787,Kanzan,04/10-04/25
Clark Park,"Clark FSR, Surrey Lake, BC",64,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-120.6307348,50.3284307,Kanzan,04/10-04/25
19th,"Nineteen Mile Railway Overhead, Three Valley, BC",65,STREET(78),"[STREET_NAME.partialMatch:1, LOCALITY.missing:10, STREET_QUALIFIER.missing:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-118.5445926,50.9752274,Kanzan,04/10-04/25
Brewers Park,"Brewer Trail, Okanagan IR South, BC",62,STREET(78),"[LOCALITY.missing:10, STREET_NAME.spelledWrong:2, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.371214,50.3198848,Kanzan,04/10-04/25
21st,"21 St, Dawson Creek, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-120.2632468,55.7770458,Kanzan,04/10-04/25
26th,"26 St, Vernon, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.2653409,50.2701358,Kanzan,04/10-04/25
Argyle,"Anglemont, BC",64,LOCALITY(68),"[LOCALITY.partialMatch:1, LOCALITY.spelledWrong:2, PROVINCE.missing:1]",-119.1677778,50.9663889,Kanzan,04/10-04/25
Argyle,"Anglemont, BC",64,LOCALITY(68),"[LOCALITY.partialMatch:1, LOCALITY.spelledWrong:2, PROVINCE.missing:1]",-119.1677778,50.9663889,Kanzan,04/10-04/25
Dumfries Street: East 15~18 Ave.,"15 E 18th Ave, Vancouver, BC",84,CIVIC_NUMBER(100),"[INITIAL_GARBAGE.notAllowed:3, LOCALITY.missing:10, STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, PROVINCE.missing:1]",-123.1048221,49.2548576,Kanzan,04/10-04/25
Fleming,"Fleming Island, BC",66,LOCALITY(68),"[LOCALITY.partialMatch:1, PROVINCE.missing:1]",-125.1667599,48.8987224,Kanzan,04/10-04/25
34th,"34 St, Delta, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1305517,49.0644299,Kanzan,04/10-04/25
Commercial,"commercial access road, View Royal, BC",66,STREET(78),"[STREET_NAME.partialMatch:1, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.4258653,48.4508913,Kanzan,04/10-04/25
Bruce,"Bruce Ave, Lakelse Lake, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-128.5458677,54.3803866,Kanzan,04/10-04/25
Beatrice,"Beatrice Rd, Lee Creek, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.5284434,50.9074604,Kanzan,04/10-04/25
29th and Ross,"E 29th Ave and Ross St, Vancouver, BC",75,INTERSECTION(100),"[STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-123.0813572,49.2446051,Kanzan,04/10-04/25
St Catherines and 27th,"E 27th Ave and St. Catherines St, Vancouver, BC",75,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-123.0858413,49.2465657,Kanzan,04/10-04/25
E 35th,"E 35th Ave, Vancouver, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0790665,49.2385636,Kanzan,04/10-04/25
E 18th Ave,"UNIT E -- 18 Aveling Coalmine Rd, Telkwa, BC",74,BLOCK(99),"[STREET_NAME.partialMatch:1, UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, FAULTS.tooMany:6]",-127.1152122,54.6598044,Kanzan,04/10-04/25
Prince Albert St East Side,"Prince Albert St, Vancouver, BC",42,STREET(78),"[LOCALITY.notMatched:35, PROVINCE.missing:1]",-123.0879824,49.2387754,Kanzan,04/10-04/25
2336 South Grandview Highway,"2336 Grandview Hwy S, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, STREET_DIRECTION.notPrefix:0, PROVINCE.missing:1]",-123.0578248,49.2578018,Kanzan,04/10-04/25
4792 Dumfries St,"4792 Dumfries St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0732192,49.2417542,Kanzan,04/10-04/25
41st,"41 St, Vernon, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.2917119,50.2612068,Kanzan,04/10-04/25
Cypress,"Cypress Pk, Agassiz, BC",66,STREET(78),"[LOCALITY.missing:10, STREET_QUALIFIER.missing:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-121.7565948,49.2347999,Kanzan,04/10-04/25
Marguerite,"Marguerite, BC",67,LOCALITY(68),[PROVINCE.missing:1],-122.4344445,52.4997222,Kanzan,04/10-04/25
Wiltshire,"Wildside Trail, Ahousaht, BC",64,STREET(78),"[LOCALITY.missing:10, STREET_NAME.spelledWrong:2, STREET_QUALIFIER.missing:1, PROVINCE.missing:1]",-126.081816,49.256243,Kanzan,04/10-04/25
Beechwood,"Brentwood Bay in Central Saanich, BC",64,LOCALITY(68),"[LOCALITY.partialMatch:1, LOCALITY.spelledWrong:2, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.4511111,48.5830556,Kanzan,04/10-04/25
1925 W 45th Ave,"1925 W 45th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1500589,49.2310392,Kanzan,04/10-04/25
1948 W 44th Ave,"1948 W 44th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1506618,49.2315055,Kanzan,04/10-04/25
2196-2288 45th Ave Bikeway,"Lakeway Dr, Kelowna, BC",52,STREET(78),"[INITIAL_GARBAGE.notAllowed:3, LOCALITY.missing:10, STREET_NAME.spelledWrong:2, STREET_TYPE.notMatched:3, STREET_TYPE.notPrefix:0, CIVIC_NUMBER.notInAnyBlock:1, PROVINCE.missing:1, FAULTS.tooMany:6, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.4672686,49.8669213,Kanzan,04/10-04/25
6908 Laburnum St,"6908 Laburnum St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1506111,49.2229378,Kanzan,04/10-04/25
42nd,"42 St, Vernon, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.2982941,50.254919,Kanzan,04/10-04/25
44th,"44 St, Vernon, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.3026531,50.2545017,Kanzan,04/10-04/25
46th,"46 St, Pouce Coupe, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-120.1403841,55.7222907,Kanzan,04/10-04/25
47th,"47 St, Delta, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.092918,49.0846525,Kanzan,04/10-04/25
48th,"48 St, Delta, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0903958,49.0530636,Kanzan,04/10-04/25
54th,"54 St, Delta, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0735246,49.0310108,Kanzan,04/10-04/25
McKinnon from E43rd to 45th Ave,"45 Aveling Coalmine Rd, Telkwa, BC",72,BLOCK(99),"[INITIAL_GARBAGE.notAllowed:3, STREET_NAME.partialMatch:1, LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, FAULTS.tooMany:6]",-127.1156467,54.6597028,Kanzan,04/10-04/25
Toderick,"Roderick Island, BC",64,LOCALITY(68),"[LOCALITY.partialMatch:1, LOCALITY.spelledWrong:2, PROVINCE.missing:1]",-128.3810474,52.6549323,Kanzan,04/10-04/25
Vivian,"Vivian Lake, Ness Lake, BC",66,STREET(78),"[LOCALITY.missing:10, STREET_QUALIFIER.missing:1, PROVINCE.missing:1]",-123.2076562,54.0283087,Kanzan,04/10-04/25
Killarney E 52,"Killarney Rd, Kelowna, BC",36,STREET(78),"[LOCALITY.notMatched:35, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-119.3952225,49.9100312,Kanzan,04/10-04/25
3288 E 47th Ave,"3288 E 47th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.0355401,49.2262579,Kanzan,04/10-04/25
Point Grey Road at Trutch,"Grayling Rd, Fort Nelson, BC",58,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, STREET_NAME.partialMatch:1, LOCALITY.isAlias:4, STREET_NAME.spelledWrong:2, STREET_TYPE.notMatched:3, STREET_TYPE.notPrefix:0, PROVINCE.missing:1, FAULTS.tooMany:6]",-122.824393,58.8662597,Kanzan,04/10-04/25
5th,"Fifth Cabin in Driftwood River, BC",66,LOCALITY(68),"[LOCALITY.partialMatch:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-127.9608334,56.4191667,Kanzan,04/10-04/25
McNicoll at Chestnut,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Kanzan,04/10-04/25
Yew,"Yew Crt, Comox, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-124.92503,49.6853999,Kanzan,04/10-04/25
6th and Maple,"6th Ave and Maple St, Mission, BC",77,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1]",-122.3152933,49.139156,Kanzan,04/10-04/25
3170 west 15th avenue,"3170 W 15th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1754998,49.2585144,Kanzan,04/10-04/25
Larch and 4th,"Larch St and W 4th Lane, Vancouver, BC",75,INTERSECTION(100),"[STREET_TYPE.missing:6, STREET_DIRECTION.missing:2, STREET_DIRECTION.notSuffix:0, STREET_TYPE.missing:6, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.1622702,49.2678616,Kanzan,04/10-04/25
2239 Balaclava St,"2239 Balaclava St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1742421,49.2660835,Kanzan,04/10-04/25
2393 Trutch St,"2393 Trutch St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1761227,49.265205,Kanzan,04/10-04/25
1811 W 1st Ave,"1811 W 1st Ave, Vancouver, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1464568,49.2707183,Kanzan,04/10-04/25
2492 West 8th Avenue,"2492 W 8th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1621309,49.2646398,Kanzan,04/10-04/25
2298 W 1st Ave,"2298 W 1st Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1571637,49.2705979,Kanzan,04/10-04/25
1450 Chestnut St,"1450 Chestnut St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.145538,49.2733084,Kanzan,04/10-04/25
Willowbrook shopping center,"Hunter Island, BC",53,LOCALITY(68),"[STREET_NAME.notMatched:12, LOCALITY.spelledWrong:2, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-128.1424318,51.8776652,Kanzan,04/10-04/25
Glover Rd and Spreengbrook Rd,"Glover Rd and Hwy 10, Township of Langley, BC",86,INTERSECTION(100),"[STREET_NAME.isAlias:1, STREET_NAME.spelledWrong:2, LOCALITY.missing:10, PROVINCE.missing:1]",-122.6118096,49.1354059,Kanzan,04/10-04/25
20550 Douglas Crescent,"20550 Douglas Cres, Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6533292,49.1023718,Kanzan,04/10-04/25
20621 Logan Ave,"20621 Logan Ave, Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6514691,49.1055763,Kanzan,04/10-04/25
6263 200 St,"6263 200 St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6692363,49.11642,Kanzan,04/10-04/25
20948-20984 96 Ave,"UNIT 20948 -- 20984 96 Ave, Township of Langley, BC",87,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.6397881,49.1769179,Kanzan,04/10-04/25
20538-21216 Trans Canada Trail,"UNIT 20538 -- 21216 Trans-Canada Hwy, Kanaka Bar, BC",84,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-121.5440413,50.0615196,Kanzan,04/10-04/25
10735 Allard Crescent,"10735 Allard Cres, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.5954478,49.1979818,Kanzan,04/10-04/25
10252 Fort-to-Fort Trail,"Portland St, Trail, BC",58,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, STREET_NAME.partialMatch:1, STREET_NAME.spelledWrong:2, STREET_TYPE.missing:6, CIVIC_NUMBER.notInAnyBlock:1, PROVINCE.missing:1, FAULTS.tooMany:6]",-117.7062099,49.0938558,Kanzan,04/10-04/25
10153 Allard Crescent,"10153 Allard Cres, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.5945149,49.1863728,Kanzan,04/10-04/25
9120 Church St,"9120 Church St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.5781866,49.1679581,Kanzan,04/10-04/25
9138 Trans Canada Trail,"9138 Trans-Canada Hwy, Kanaka Bar, BC",85,BLOCK(99),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-121.5430806,50.0579015,Kanzan,04/10-04/25
9440 201 St,"9440 201 St, Township of Langley, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6649727,49.1745316,Kanzan,04/10-04/25
204 St Langley,"204 St, Langley, BC",77,STREET(78),[PROVINCE.missing:1],-122.6565617,49.1036152,Kanzan,04/10-04/25
4037 200 St,"4037 200 St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6698981,49.0752007,Kanzan,04/10-04/25
27330 28 Ave,"27330 28 Ave, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.4662583,49.0523427,Kanzan,04/10-04/25
3067-3075 268 St,"UNIT 3067 -- 3075 268 St, Township of Langley, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.4824905,49.0580588,Kanzan,04/10-04/25
2981 271 St,"2981 271 St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.4728931,49.0566893,Kanzan,04/10-04/25
2882 272 St,"2882 272 St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.4699079,49.0550949,Kanzan,04/10-04/25
8850 Walnut Grove Dr,"8850 Walnut Grove Dr, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6390106,49.1631788,Kanzan,04/10-04/25
Balsam Dr Langley,"Balsam Cres, Abbotsford, BC",70,STREET(78),"[LOCALITY.isAlias:4, STREET_TYPE.notMatched:3, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.313264,49.0708306,Kanzan,04/10-04/25
21980-22028 16 Ave,"UNIT 21980 -- 22028 16 Ave, Township of Langley, BC",87,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.6135976,49.0310461,Kanzan,04/10-04/25
23077 16 Ave,"23077 16 Ave, Township of Langley, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.5852811,49.0307304,Kanzan,04/10-04/25
24675-24703 16 Ave,"UNIT 24675 -- 24703 16 Ave, Township of Langley, BC",87,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.5397388,49.0306198,Kanzan,04/10-04/25
5368 Johnston Townline Rd,"5368 Johnson Rd, Pineview FFG, BC",46,BLOCK(99),"[LOCALITY_GARBAGE.notAllowed:3, LOCALITY.notMatched:35, STREET_NAME.spelledWrong:2, STREET_TYPE.missing:6, PROVINCE.missing:1, FAULTS.tooMany:6, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.6515948,53.8658183,Kanzan,04/10-04/25
20389 Fraser Hwy,"20389 Fraser Hwy, Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6571773,49.1052313,Kanzan,04/10-04/25
5408-5418 216 St,"UNIT 5408 -- 5418 216 St, Township of Langley, BC",87,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.6244751,49.1021096,Kanzan,04/10-04/25
21538-21568 51 Ave,"UNIT 21538 -- 21568 51 Ave, Township of Langley, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.6250287,49.0947366,Kanzan,04/10-04/25
401 49 Ave,"401 Hwy 49, Dawson Creek, BC",86,CIVIC_NUMBER(100),"[LOCALITY.missing:10, STREET_TYPE.notMatched:3, STREET_TYPE.notSuffix:0, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-120.2128489,55.7537607,Kanzan,04/10-04/25
9095 Glover Rd,"9095 Glover Rd, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.5821575,49.1682285,Kanzan,04/10-04/25
10198 Fort-to-Fort Trail,"Portland St, Trail, BC",58,STREET(78),"[LOCALITY_GARBAGE.notAllowed:3, STREET_NAME.partialMatch:1, STREET_NAME.spelledWrong:2, STREET_TYPE.missing:6, CIVIC_NUMBER.notInAnyBlock:1, PROVINCE.missing:1, FAULTS.tooMany:6]",-117.7062099,49.0938558,Kanzan,04/10-04/25
21801 Allard Crescent,"21801 Allard Cres, Township of Langley, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.617163,49.2062739,Kanzan,04/10-04/25
10038 Allard Crescent,"10038 Allard Cres, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.5918395,49.1837559,Kanzan,04/10-04/25
4695 224 St,"4695 224 St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6038464,49.0876073,Kanzan,04/10-04/25
21620-21848 50 Ave,"UNIT 21620 -- 21848 50 Ave, Township of Langley, BC",88,CIVIC_NUMBER(100),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-122.6180603,49.0920842,Kanzan,04/10-04/25
222 Street,"222 St. Charles St, Victoria, BC",82,CIVIC_NUMBER(100),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, STREET_NAME.partialMatch:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.3367151,48.4115246,Kanzan,04/10-04/25
Eastbound 48 Ave @ 219 St Langley Twp,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Kanzan,04/10-04/25
21061 72 Ave,"21061 72 Ave, Township of Langley, BC",88,BLOCK(99),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6384573,49.1333683,Kanzan,04/10-04/25
19740 47 Ave,"19740 47 Ave, Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6756295,49.0875178,Kanzan,04/10-04/25
8549 211A St,"8549 211A St, Township of Langley, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-122.6358198,49.1585734,Kanzan,04/10-04/25
60th,"60 Ave, Langley, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-122.6784526,49.1112283,Kanzan,04/10-04/25
64th,"64 St, Delta, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0462565,49.0874682,Kanzan,04/10-04/25
Cartier,"Carrier Lake 15 near Fort St. James, BC",64,LOCALITY(68),"[LOCALITY.partialMatch:1, LOCALITY.spelledWrong:2, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.8891666,54.5205556,Kanzan,04/10-04/25
Hudson,"Hudson Bay Spur, Takla Landing, BC",66,STREET(78),"[STREET_NAME.partialMatch:1, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-125.9776361,55.4841266,Kanzan,04/10-04/25
Montcalm,"Montcalm Ave, Saanich, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.4081081,48.4645881,Kanzan,04/10-04/25
Osler,"Esler in Williams Lake, BC",65,LOCALITY(68),"[LOCALITY.partialMatch:0, LOCALITY.spelledWrong:2, PROVINCE.missing:1]",-122.1830556,52.0997222,Kanzan,04/10-04/25
French,"French Connection, Parksville, BC",66,STREET(78),"[STREET_NAME.partialMatch:1, LOCALITY.missing:10, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-124.3708587,49.351001,Kanzan,04/10-04/25
57th,"57 St, Delta, BC",61,STREET(78),"[LOCALITY.missing:10, STREET_TYPE.missing:6, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-123.0654101,49.0829548,Kanzan,04/10-04/25
1750 W 75th Ave,"1750 W 75th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1482454,49.2062557,Kanzan,04/10-04/25
1823-1833 W 75th Ave,"UNIT 1823 -- 1833 W 75th Ave, Vancouver, BC",87,BLOCK(99),"[UNIT_DESIGNATOR.missing:0, UNIT_NUMBER.notMatched:1, LOCALITY.missing:10, PROVINCE.missing:1]",-123.1500692,49.2079994,Kanzan,04/10-04/25
7520 Montcalm St,"7520 Montcalm St, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, PROVINCE.missing:1]",-123.1352331,49.2170175,Kanzan,04/10-04/25
1579 66 Ave W,"1579 W 66th Ave, Vancouver, BC",89,CIVIC_NUMBER(100),"[LOCALITY.missing:10, STREET_DIRECTION.notSuffix:0, PROVINCE.missing:1]",-123.1429738,49.211656,Kanzan,04/10-04/25
10th from Glen to St Catherines,BC,1,PROVINCE(1),[],-122.7452849,53.913051,Kanzan,04/10-04/25
11th east of Yukon,"11 East Hardy Island Shoreline, Hardy Island, BC",61,BLOCK(99),"[STREET_NAME.partialMatch:1, LOCALITY.notMatched:35, STREET_QUALIFIER.missing:1, PROVINCE.missing:1, MAX_RESULTS.too_low_to_include_all_best_matches:0]",-124.1579421,49.7476437,Kanzan,04/10-04/25
